2018-05-21 01:02:47	14.119640, 14.130520, 13.715525, 13.550375
2018-05-21 01:02:47	本次不操作 eos_usdt
2018-05-21 01:02:47	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:03:48	14.105400, 14.119640, 13.713950, 13.555500
2018-05-21 01:03:48	本次不操作 eos_usdt
2018-05-21 01:03:48	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:04:49	14.083040, 14.105400, 13.717850, 13.565575
2018-05-21 01:04:49	本次不操作 eos_usdt
2018-05-21 01:04:49	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:05:51	14.062140, 14.083040, 13.733375, 13.581475
2018-05-21 01:05:51	本次不操作 eos_usdt
2018-05-21 01:05:51	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:06:53	14.026080, 14.054000, 13.739825, 13.597300
2018-05-21 01:06:53	本次不操作 eos_usdt
2018-05-21 01:06:53	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:07:55	14.012040, 14.026080, 13.746525, 13.606425
2018-05-21 01:07:55	本次不操作 eos_usdt
2018-05-21 01:07:55	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:08:56	14.005660, 14.013640, 13.750100, 13.607575
2018-05-21 01:08:56	本次不操作 eos_usdt
2018-05-21 01:08:56	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:09:58	13.993660, 14.005660, 13.746825, 13.606825
2018-05-21 01:09:58	本次不操作 eos_usdt
2018-05-21 01:09:58	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:10:59	13.989620, 13.993660, 13.747250, 13.607875
2018-05-21 01:10:59	本次不操作 eos_usdt
2018-05-21 01:10:59	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:12:00	13.991600, 13.989620, 13.754375, 13.611875
2018-05-21 01:12:00	本次不操作 eos_usdt
2018-05-21 01:12:00	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:13:01	13.992000, 13.991600, 13.746550, 13.604075
2018-05-21 01:13:01	本次不操作 eos_usdt
2018-05-21 01:13:01	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:14:02	13.984060, 13.992000, 13.739600, 13.604575
2018-05-21 01:14:02	本次不操作 eos_usdt
2018-05-21 01:14:02	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:15:04	13.990040, 13.984060, 13.754725, 13.607350
2018-05-21 01:15:04	本次不操作 eos_usdt
2018-05-21 01:15:04	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:16:05	13.988040, 13.990040, 13.748575, 13.611225
2018-05-21 01:16:05	本次不操作 eos_usdt
2018-05-21 01:16:05	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:17:06	13.989900, 13.988040, 13.759500, 13.612300
2018-05-21 01:17:06	本次不操作 eos_usdt
2018-05-21 01:17:06	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:18:09	13.993920, 13.991920, 13.762475, 13.619575
2018-05-21 01:18:09	本次不操作 eos_usdt
2018-05-21 01:18:09	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:19:10	14.003540, 13.993760, 13.789100, 13.642325
2018-05-21 01:19:10	本次不操作 eos_usdt
2018-05-21 01:19:10	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:20:11	14.005080, 14.003540, 13.793700, 13.651325
2018-05-21 01:20:11	本次不操作 eos_usdt
2018-05-21 01:20:11	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:21:12	14.017220, 14.005080, 13.806350, 13.655325
2018-05-21 01:21:12	本次不操作 eos_usdt
2018-05-21 01:21:12	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:22:13	14.039360, 14.017220, 13.819550, 13.652050
2018-05-21 01:22:13	本次不操作 eos_usdt
2018-05-21 01:22:13	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:23:13	14.063960, 14.039360, 13.818625, 13.652450
2018-05-21 01:23:13	本次不操作 eos_usdt
2018-05-21 01:23:13	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:24:14	14.081940, 14.063520, 13.816050, 13.672850
2018-05-21 01:24:14	本次不操作 eos_usdt
2018-05-21 01:24:14	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:25:15	14.098520, 14.081940, 13.807350, 13.667200
2018-05-21 01:25:15	本次不操作 eos_usdt
2018-05-21 01:25:15	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:26:17	14.106500, 14.098520, 13.797550, 13.657675
2018-05-21 01:26:17	本次不操作 eos_usdt
2018-05-21 01:26:17	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-21 01:27:18	14.100620, 14.106500, 13.799975, 13.651150
2018-05-21 01:27:18	本次不操作 eos_usdt
