2018-05-20 23:42:44	本次不操作 eos_usdt
2018-05-20 23:42:44	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:43:46	13.707840, 13.704060, 13.549175, 13.536775
2018-05-20 23:43:46	本次不操作 eos_usdt
2018-05-20 23:43:46	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:44:47	13.710920, 13.707840, 13.547900, 13.540950
2018-05-20 23:44:47	本次不操作 eos_usdt
2018-05-20 23:44:47	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:45:48	13.709880, 13.710920, 13.541600, 13.536600
2018-05-20 23:45:48	本次不操作 eos_usdt
2018-05-20 23:45:48	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:46:51	13.701500, 13.709880, 13.540025, 13.541925
2018-05-20 23:46:51	本次不操作 eos_usdt
2018-05-20 23:46:51	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:47:55	13.690240, 13.698400, 13.536325, 13.539025
2018-05-20 23:47:55	本次不操作 eos_usdt
2018-05-20 23:47:55	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:48:56	13.672180, 13.690240, 13.527925, 13.543100
2018-05-20 23:48:56	本次不操作 eos_usdt
2018-05-20 23:48:56	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:49:58	13.661700, 13.672180, 13.541800, 13.549300
2018-05-20 23:49:58	本次不操作 eos_usdt
2018-05-20 23:49:58	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:51:01	13.651300, 13.661700, 13.537325, 13.540325
2018-05-20 23:51:01	本次不操作 eos_usdt
2018-05-20 23:51:01	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:52:02	13.653380, 13.651300, 13.558125, 13.550650
2018-05-20 23:52:02	本次不操作 eos_usdt
2018-05-20 23:52:02	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:53:03	13.655540, 13.653380, 13.562175, 13.554875
2018-05-20 23:53:03	本次不操作 eos_usdt
2018-05-20 23:53:03	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:54:05	13.665920, 13.655540, 13.566000, 13.566675
2018-05-20 23:54:05	本次不操作 eos_usdt
2018-05-20 23:54:05	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:55:06	13.662060, 13.665920, 13.554775, 13.567100
2018-05-20 23:55:06	本次不操作 eos_usdt
2018-05-20 23:55:06	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:56:06	13.660260, 13.668340, 13.556275, 13.558825
2018-05-20 23:56:06	本次不操作 eos_usdt
2018-05-20 23:56:06	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:57:15	13.656220, 13.662260, 13.556950, 13.557025
2018-05-20 23:57:15	本次不操作 eos_usdt
2018-05-20 23:57:15	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:58:16	13.656520, 13.658600, 13.554150, 13.548900
2018-05-20 23:58:16	本次不操作 eos_usdt
2018-05-20 23:58:16	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
2018-05-20 23:59:17	13.656440, 13.656520, 13.557025, 13.547275
2018-05-20 23:59:17	本次不操作 eos_usdt
2018-05-20 23:59:17	当前持仓为: 【现金】 3000.000000, 【eos_usdt】 0.000000 个
